2020-11-12	462.959534	467.677826	452.072418
2020-11-13	461.005493	475.217255	457.298248
2020-11-14	474.626434	475.161438	452.986084
2020-11-15	460.149902	460.994080	440.254333
2020-11-16	447.558990	463.831024	445.501617
2020-11-17	464.406647	482.232208	460.776611
2020-11-18	480.346832	491.999908	465.830963
2020-11-19	479.481018	480.121735	465.704254
2020-11-20	471.631470	513.610352	471.631470
2020-11-21	509.744598	550.227417	504.237762
2020-11-22	549.486633	579.372498	514.517212
2020-11-23	558.059509	609.987610	551.265259
2020-11-24	608.522766	621.173401	593.835144
2020-11-25	603.902039	605.094177	559.671387
2020-11-26	570.514893	575.641479	485.497314
2020-11-27	519.108093	530.777161	497.242615
2020-11-28	517.597351	548.044861	508.125366
2020-11-29	538.264587	576.602417	531.987549
2020-11-30	575.757080	615.240540	571.537781
2020-12-01	615.070313	635.160583	571.753967
2020-12-02	587.261597	604.022461	578.741028
2020-12-03	598.459229	622.452698	588.346375
2020-12-04	616.722778	618.983154	569.283508
2020-12-05	569.347656	596.595459	563.106628
2020-12-06	596.568665	606.791931	584.411743
2020-12-07	601.797119	602.917908	585.428650
2020-12-08	591.900818	594.751587	552.469238
2020-12-09	554.792908	577.288391	532.998413
2020-12-10	573.504028	574.600159	549.784058
2020-12-11	559.679199	560.376709	537.811646
2020-12-12	545.578552	573.339417	545.245605
2020-12-13	568.609863	593.781250	564.565979
2020-12-14	589.782471	590.492981	577.118408
2020-12-15	586.021790	596.247742	580.628784
2020-12-16	589.378662	636.640320	582.039124
2020-12-17	636.154175	673.834229	628.749390
2020-12-18	642.916992	662.699097	632.356079
2020-12-19	654.624207	668.769592	646.616211
2020-12-20	659.185059	659.923706	625.014465
2020-12-21	638.315186	646.846558	600.836060
2020-12-22	609.420532	635.076599	589.552002
2020-12-23	634.824585	637.122803	560.364258
2020-12-24	584.135620	613.815186	568.596375
2020-12-25	611.554565	633.061401	605.424438
2020-12-26	626.498047	650.721436	617.402100
2020-12-27	635.887146	711.393555	628.334961
2020-12-28	683.205811	745.877747	683.205811
2020-12-29	730.358704	737.952881	692.149414
2020-12-30	731.472839	754.303223	720.988892
2020-12-31	751.626648	754.299438	726.511902
2021-01-01	737.708374	749.201843	719.792236
2021-01-02	730.402649	786.798462	718.109497
2021-01-03	774.511841	1006.565002	771.561646
2021-01-04	977.058838	1153.189209	912.305359
2021-01-05	1041.498779	1129.371460	986.811279
2021-01-06	1101.005005	1209.428589	1064.233398
2021-01-07	1208.078369	1282.579590	1167.443115
2021-01-08	1225.967896	1273.827515	1076.081543
2021-01-09	1223.740479	1303.871826	1182.270386
2021-01-10	1280.871094	1347.926147	1194.715576
2021-01-11	1261.622925	1261.622925	924.922607
2021-01-12	1088.526733	1149.240234	1012.764160
2021-01-13	1043.740967	1134.338501	994.549072
2021-01-14	1130.231201	1244.163086	1093.060791
2021-01-15	1221.877197	1250.505859	1090.721069
2021-01-16	1171.443115	1290.053589	1157.623779
2021-01-17	1233.453369	1265.644653	1174.388550
2021-01-18	1230.313232	1259.450073	1187.311035
2021-01-19	1257.434570	1432.300049	1254.522949
2021-01-20	1375.248413	1405.744141	1243.299927
2021-01-21	1382.684448	1382.684448	1098.476196
2021-01-22	1118.889038	1271.687622	1046.596558
2021-01-23	1235.267944	1272.151123	1200.893311
2021-01-24	1231.210571	1395.111328	1225.274048
2021-01-25	1390.639893	1467.784912	1304.973999
2021-01-26	1323.741699	1376.085083	1253.340332
2021-01-27	1358.333374	1368.074097	1215.311279
2021-01-28	1251.279785	1356.288696	1226.173950
2021-01-29	1369.086792	1428.981201	1292.240112
2021-01-30	1382.231934	1402.399780	1328.529053
2021-01-31	1376.823608	1378.916016	1288.501587
2021-02-01	1314.855225	1373.845825	1274.357788
2021-02-02	1369.505127	1542.990967	1362.771240
2021-02-03	1514.769653	1660.909546	1510.010254
2021-02-04	1661.170166	1689.186646	1561.853516
2021-02-05	1594.793335	1756.510986	1594.793335
2021-02-06	1717.797485	1738.314453	1649.068726
2021-02-07	1677.605713	1690.036621	1501.750244
2021-02-08	1613.642212	1770.590820	1571.579956
2021-02-09	1746.926147	1815.963623	1711.620605
2021-02-10	1768.039795	1826.696777	1686.542358
2021-02-11	1743.714233	1806.539063	1708.679199
2021-02-12	1783.489136	1861.356934	1744.168945
2021-02-13	1843.986816	1871.603516	1770.612061
2021-02-14	1814.372314	1848.154053	1789.914185
2021-02-15	1804.676758	1833.830566	1683.906616
2021-02-16	1778.945557	1824.518677	1729.641968
